0,1,2,3,y
-0.6358326903812466,-0.9879437857434259,1.8267056374499722,-0.01077960893153251,463.26
0.7421885867745031,0.6787959477119976,1.147905389164749,-0.9830560200985012,444.37
-1.9639647432172678,-1.1734865107884636,-0.17937648589420607,1.2982398034061107,488.56
0.15969818390631915,0.23538028277385664,-0.5027751153501885,0.2286667464090906,446.48
0.8891595449055957,0.40205425611939877,-0.16758591086194805,-1.0044474812384414,443.67
-0.5104354508749015,-0.8149802284980516,0.13391593639128585,0.13206014771258517,467.35
-1.3747325532788501,-0.7560153794371286,0.9929435458837612,-0.4758713769418492,478.42
-0.6789801276307417,-0.7332156378002385,1.440985397109241,-2.2134100592118475,475.98
-0.22728039392509017,-0.833848980197547,-0.7722739732301833,0.11825920504165667,453.02
0.06261645009495533,-0.5814794262167966,0.24171547954327996,-0.6283717934556184,453.99
0.6289265639945785,1.5074486265148352,-0.32254775414295517,0.7468921437024858,440.29
0.8136515297189795,0.3352274271836865,-0.07663004632745718,-0.7932930583732235,451.28
0.23520619909293589,-0.8283455942851943,0.42699594433577764,-2.0871314337728446,462.19
-0.19761653081606195,-0.7332156378002385,1.6228971261782419,-1.6896642848500807,467.54
-1.1643887966875617,-0.9895161817183835,1.579103561772745,0.2887008470276333,477.2
-0.7045989184976296,-0.12391219750403416,1.809861958832488,-0.6718447628690454,459.85
-0.25829261444816437,-0.9360547185698134,-0.6964774194514282,-0.48760217821213925,468.27
-1.923514020795866,-1.1208112456273722,0.9996810173307549,-0.5904192011105631,495.24
-1.6066500284948864,-0.947061490394519,-0.7924863875711834,0.6889281844845826,483.8
1.018601856654081,0.7526985585350209,0.18107823652027968,-1.8035220618852477,443.61
1.0509624345912023,1.2888855859956807,-0.5482530476174339,0.08927722543270504,443.25
-0.6843735572869287,-1.180562292675774,-0.35623511137794256,-0.0556326726120531,464.16
-1.5864246672841855,-1.129459423489641,1.742487244362494,1.0429223639939185,475.52
-1.8695797242339973,-1.4573039842683728,-0.1827452216177029,1.3079004632757611,484.41
0.5655537655343826,0.7558433504849368,0.976099867266258,-2.0043257777472685,445.11
0.8648891114527547,0.3210758634090644,0.06990995764478873,-0.6035300966479458,438.86
1.2936667691196122,0.9846269648413177,-0.35623511137794256,-0.6953063654096254,440.98
1.0388272178647817,1.5593376936884473,-0.5297250011381822,0.36460603171774403,436.65
-0.9338196788855723,-0.8094768425856987,-0.9996636345664296,1.1133071716156577,465.86
0.6720740012440736,0.7393331927478782,-0.3073884433872003,0.08237675409723981,444.37
-0.4443659375866123,-0.5405971308678897,-0.5297250011381822,1.0719043436028701,450.69
-0.7774102188561525,-1.1774175007258583,0.24676858312854436,0.15069142031834043,469.02
0.3767837275678413,-0.5405971308678897,-0.9440794951286746,0.2293567935426374,447.14
-0.847524804386582,-0.7450086076124229,0.6762823878747725,0.49088465715674695,469.18
-1.4016997015597847,-1.0052401414679633,0.8598784848055218,0.45293206481169157,482.8
-1.0592169183919173,-0.9014620071207388,0.15075961500878912,1.0318816098571753,476.7
0.43745981119994415,0.7558433504849368,1.019893431671755,-2.114043271981157,444.22
-0.4956035193203876,-1.2937748028727465,1.1815927463997558,0.35080508904681457,461.33
0.20823905081200106,-0.8566487218344373,-0.3815006293041879,-0.8457366405227547,448.06
-0.8380863024882549,-0.7560153794371286,0.21644996161703464,-1.609618817358691,474.6
1.5363711036480223,1.5074486265148352,-0.445506608050685,-2.0471087000271497,432.06
-0.9243811769872451,-1.2348099538118236,0.9238844635520188,0.7227404940283589,467.41
1.7386247157550305,1.933567935728439,-0.27370108615219374,-0.4731111884076639,430.12
-1.5594575190032514,-0.9549234702693089,0.26866536533129287,1.363794281093025,473.62
0.4536401001685045,0.40126805813191996,-0.5044594832119369,-0.29921931075395514,442.99
1.0293887159664548,0.7951532498588854,0.24003111168153154,-1.107954551270411,442.77
-1.85609615009353,-1.1789898967008163,-0.5128813225206981,1.532165781678362,491.49
0.752975446086877,0.5309907260659504,0.07664742909178238,-0.11083644329577007,447.46
0.8635407540387078,-0.15929110694058818,-1.0434571989719266,-0.689095941207707,442.44
1.2586094763543978,0.8950003942687147,0.06485685405954349,-1.7427979141331587,446.22
-1.0106760514862354,-1.1184526516649351,0.5802734197550172,1.2796085308003564,471.49
-0.7976355800668533,-0.6648164128895679,-0.7301647766864348,0.9621868493689821,463.5
1.1574826703008936,0.8659110687319934,0.2248718009257767,-2.0650499254993577,441.03
0.23116112685079557,0.6787959477119976,1.0552651567685098,-0.07495399235135418,452.68
-1.6740678991972227,-1.072066970403676,1.2135957357729947,1.1657507537651892,474.91
-1.231806667389898,-1.595674830064672,0.9238844635520188,0.04649430315282393,478.77
0.4630786020668316,1.098625673025769,0.7756600917180245,0.9173337856884625,437.91
-1.6403589638460545,-1.046908634804349,1.917661501984463,1.6618946427850971,477.61
0.9147783357724836,1.5994337910498753,0.5769046840315204,0.7669035105753328,431.65
1.3031052710179394,1.5734892574630694,-2.466748042150618,0.5674798889804045,430.57
0.41318937774710274,0.5262735381410769,-0.6173121299491954,0.419809802401461,445.56
-0.8353895876601615,-1.1381076013519096,-0.08673625349794765,-0.9947868213687913,475.74
0.7880327388520916,1.2126243812102204,-0.48256270100918836,1.154709999628446,435.12
0.256779917717683,1.016074884340477,0.7015479058010178,0.3915178699260562,446.15
0.9821962064748196,1.1890384415858515,0.11201915418853733,-1.5081818887273608,436.69
-0.9958441199317215,-0.9549234702693089,0.5566922696905203,0.6765073360807458,468.75
-0.5144805231170418,-0.8888828393210749,-0.17600775017070924,-2.2768943954981222,466.6
-0.7828036485123395,-0.7269260539004068,1.885658512611243,0.577140548850055,465.48
0.10441552993040354,1.1890384415858515,-0.11705487500945737,1.2754682479990773,441.83
-0.6210007588267327,-1.1813484906632534,0.9727311315427611,-0.6697746214684064,464.7
1.7588500769657311,1.2126243812102204,-0.6105746585021826,-1.654471881039211,437.99
-0.19491981598796856,0.3643167527204083,0.3916242192390227,-0.256436388474074,459.12
-0.17739116960536133,-0.22769033185125867,-0.4471909759124334,1.1623005180974573,459.8
0.8999464042179698,0.7644915283472054,-0.5752029334054468,0.5460884278404639,433.63
0.8419670354139608,0.5207701522287241,0.23497800809628633,-1.7158860759248464,442.84
-1.5729410931437184,-0.9958057656182158,0.2130812258935378,0.2341871234774622,485.13
0.04643616112639453,1.0215782702528293,-0.19790453237345776,0.20796533240269685,445.31
-1.293831108436047,-1.0697083764412392,1.5959472403902482,-0.4158372763233075,480.8
1.018601856654081,0.9555376393045965,-1.346643414086909,-1.4453875995746321,432.55
0.49813589483204657,0.7424779846977946,0.03285386468628536,0.2148658037381611,443.86
-0.6560580515919474,-0.8362075741599841,0.6678605485660304,-0.09841559489193323,470.71
0.4617302446527851,-0.23791090568848552,-0.21811694671445786,0.4639728189484348,452.17
-1.2075362339370568,-1.0178193092676266,1.4106667755977504,-0.6594239144652091,478.29
1.3192855599865,1.3848017404681154,-1.0552477740041655,-0.7636210316307256,428.54
1.0266920011383613,0.6552100080876281,-0.9423951272669262,-1.0562010162544262,439.58
-0.347284203775248,-0.3644887816726002,-1.2961123782344184,0.5861111615861587,457.32
-1.1037127130554591,-0.7961114767985561,0.9373594064460061,1.2292350900514641,475.51
0.5412833320815417,0.8855660184189678,-0.4000286757834396,1.0760446264041492,439.66
-1.3531588346541026,-1.1774175007258583,0.3158276654602867,1.2720180123313454,479.81
0.8055613852346988,1.933567935728439,-0.40339741150693637,0.9131935028871835,434.78
0.2581282751317299,0.5931003670767893,-0.34444453634570366,-1.1120948340716899,446.58
1.1197286627075853,0.31478627950923277,0.11707225777378256,-1.3163487856014435,437.76
-0.18817802891773486,-0.7560153794371286,0.6341731913310239,-2.7337055979058817,462.28
-0.8259510857618344,-0.8527177318970426,0.4808957159117843,-0.41928751199103964,464.33
0.44689831309827077,-0.6380856813152826,-0.4236098258479365,-0.9119811653432154,444.36
0.5749922674327097,0.3981232661820041,0.18444697224379566,0.08444689549787929,438.64
0.21902591012437508,-1.039832852917038,-1.9142753834966408,-2.1099029891798775,455.13
1.0604009364895293,0.9909165487411504,0.6459637663632627,-1.2507943079145292,450.22
0.6922993624547742,0.7393331927478782,-0.6543682229076796,0.7096295984909763,440.43
-1.982841747013922,-0.9022482051082176,0.13391593639128585,1.0663839665344985,482.98
0.5669021229484291,-0.00991348931958282,-0.06989257488046353,-0.6076703794492248,444.97
1.7979524419730861,1.1277149985624915,-1.3516965176721543,-1.5123221715286397,433.94
0.8500571798982409,1.4822902909155087,-0.15916407155320597,0.8593698264705593,439.73
1.1466958109885197,1.537324150039036,-1.235475135211418,0.1437909489828752,434.48
-0.2704278311745848,-0.7261398559129274,0.17434076507328602,-1.4771297677177697,457.67
0.22846441202270218,0.2699729942229313,0.9390437743077545,-0.221243984663204,454.66
1.2154620391049027,1.016074884340477,0.7554476773770245,-1.3453307652103952,432.21
-0.41335371706353763,-0.8299179902601519,-0.16421717513845122,0.26937952728833225,457.66
0.17453011546083302,-0.5421695268428479,-0.9407107594051778,-0.1480989885072786,448.22
-1.196749374624683,-0.9958057656182158,0.09517547557103406,0.5957718214558093,475.51
0.12598924855515112,0.6748649577746024,0.00253524317479479,0.4287804151375657,446.53
0.7785942369537645,0.23538028277385664,-0.2568574075346905,-1.8104225332207118,441.3
-1.9801450321858283,-1.2017896383377065,1.2169644714965107,0.3839273514570451,472.52
-1.2358517396320379,-0.7505119935247757,-0.10694866783894776,0.8255575169267828,474.77
1.9031243202687305,1.157590522086692,-1.954700212178641,-2.2906953381690514,435.1
0.22441933978056186,0.43035738366864174,0.6223826162987658,0.25764872601804223,450.74
1.6900838488493486,1.0860465052261057,-1.664988939957646,-0.7512001832268892,426.56
-0.7302177093645172,-0.9439166984446032,0.46742077301777785,0.2831804699592617,463.71
1.0833230125283237,0.9909165487411504,0.6105920412665269,-1.0044474812384414,447.06
0.3066691420374118,0.2699729942229313,0.8076630810912635,-0.38685529671435587,452.27
0.5399349746674947,1.098625673025769,0.7925037703355087,0.7475821908360316,438.65
-1.5365354429644569,-1.0657773865038438,-0.28212292546095497,1.1360787270226917,480.15
0.5075743967303736,0.644203236262923,0.5449016946582814,-0.42204770052522594,447.19
0.7610655905711572,-0.4651221240699088,-0.8009082268799255,-0.08185446368681844,443.04
-0.32031705549431366,0.2699729942229313,0.5112143374232748,0.9946190646456659,455.75
-0.19896488823010888,-0.3880747212969691,0.9440968778930189,1.5852994109614396,455.86
0.23655455650698234,-0.5783346342668808,0.12044099349729855,-0.8333157921189184,457.68
-1.148208507719001,-1.1223836416023305,0.29056214753404136,1.0387820811926396,479.11
0.49678753741799964,0.644203236262923,0.4977393945292684,-0.35511312857121796,448.37
0.27161184927219734,-0.5405971308678897,-0.9541857022991842,0.26730938588769276,447.06
0.5318448301832146,-0.40222628507159064,0.1473908792852923,-1.6413609855018283,443.53
0.29588228272503825,0.5600800516026728,-0.35286637565444573,1.3037601804744823,445.21
0.04778451854044147,0.9854131628287971,-0.02946774619846334,-0.602840049514399,450.93
-0.20705503271438905,-0.3574129997852891,-1.7306792865658915,1.84682727457555,451.44
